id,Carats,Cert,Clarity,Color,Cut,Depth,Known_Conflict_Diamond,Measurements,Polish,Regions,Shape,Symmetry,Table,Vendor,Offers,Estimated_Offers,Adjusted_Offers,Estimated_Retail,ROI,Final_Offers
8214,0.4,AGSL,VS2,F, ,63.8,,4.69x4.64x2.97,Excellent,Angola,Uncut,Very good,55.0,1,,0.0,0.0,1389.9839880952381,inf,0.0
8215,0.51,AGSL,SI1,L, ,61.9,,5.14x5.12x3.17,Excellent,Russia,Round,Excellent,57.0,1,,1117.4116666666666,0.0,1924.1945238095236,inf,0.0
8216,0.46,AGSL,SI2,F, ,63.8,,4.8x4.84x3.07, ,Russia,Oval, ,,1,,1041.7683333333334,0.0,1724.2328571428575,inf,0.0
8217,0.4,AGSL,SI2,E, ,62.1,,4.74x4.72x2.94,Excellent,Botswana,Round,Excellent,,1,,868.1453878066377,0.0,1375.392635281385,inf,0.0
8218,0.41,AGSL,SI2,D, ,60.8,True,4.8x4.79x2.92,Very good,DR Congo,ROUND,Excellent,59.0,1,,0.0,0.0,1658.425,inf,0.0
8219,0.4,,VVS2,F, ,64.9,,4.62x4.56x2.98,Excellent,Botswana,Oval,Very good,56.0,1,,1066.3283333333334,0.0,1635.5741666666665,inf,0.0
8220,0.43,AGSL,SI2,D, ,62.2,,4.83x4.81x3,Very good,Russia,Emerald,Excellent,56.0,1,,1217.16,0.0,1978.44,inf,0.0
8221,0.44,AGSL,SI1,F, ,,False,4.87x4.85x3.03,Excellent,Russia,Radiant,Excellent,57.0,2,,1163.7,0.0,1931.8,inf,0.0
8222,0.43,AGSL,SI2,E, ,,,4.81x4.83x3.01, ,Russia,Emerald, ,,1,,1073.1416666666667,0.0,1809.1500000000003,inf,0.0
8223,0.4,,VS1,F, ,63.4,,4.69x4.66x2.97,Very good,Botswana,Round,Very good,,1,,1017.7566666666667,0.0,1518.658333333333,inf,0.0
8224,0.4,AGSL,SI1,H, ,,,4.71x4.73x2.95, ,Russia,Emerald, ,56.0,1,,867.2277110389613,0.0,1409.4781475468976,inf,0.0
8225,0.43,,SI2,G, ,61.9,,4.84x4.89x3.01,Excellent,Russia,Round,Very good,55.0,1,,802.7216666666667,0.0,1345.5770833333331,inf,0.0
8226,0.4,AGSL,VVS2,F, ,,,4.66x4.61x2.97,Very good,Russia,Round,Very good,59.0,1,,1072.8221428571428,0.0,1728.658452380952,inf,0.0
8227,0.4,GemEx,VS2,E, ,63.5,False,4.64x4.58x2.93,Very good,Australia,Pear,Good,,1,,1061.3203571428571,0.0,1719.1678571428574,inf,0.0
8228,0.4,AGSL,VS2,G, ,,,4.78x4.73x2.93,Very good,Australia,Round,Very good,56.0,1,,994.0,0.0,1599.1738095238095,inf,0.0
8229,0.42,AGSL,SI2,E, ,61.7,,4.86x4.83x2.99,Excellent,Russia,Round,Excellent,57.0,1,,952.65,0.0,1532.66,inf,0.0
8230,0.4,AGSL,SI1,F, ,,,4.67x4.7x2.88,Very good,Australia,Round,Very good,,1,,944.3150000000002,0.0,1549.1591666666664,inf,0.0
8231,0.41,AGSL,VS2,G, ,61.5,False,4.78x4.76x2.94,Excellent,Russia,Round,Very good,60.0,1,,988.6228571428572,0.0,1660.23,inf,0.0
8232,0.4,AGSL,VS2,G, ,61.8,,4.73x4.71x2.92,Very good,DR Congo,Round,Very good,60.0,1,,0.0,0.0,1192.4716666666668,inf,0.0
8233,0.4,AGSL,SI1,D, ,61.0,,4.8x4.78x2.93,Excellent,Russia,Emerald,Very good,,1,,1108.942215007215,0.0,1661.8629473304477,inf,0.0
8234,0.4,AGSL,VVS2,H, ,62.4,,4.75x4.72x2.96,Excellent,Angola,Round,Excellent,57.0,1,,0.0,0.0,1275.125,inf,0.0
8235,0.44,AGSL,SI2,E, ,62.2,,4.88x4.86x3.03,Very good,Russia,Round,Excellent,58.0,2,,1132.8666666666668,0.0,1908.4625,inf,0.0
8236,0.51,AGSL,SI1,K, ,63.4,,5.07x5.03x3.21,Very good,Australia,ROUND,Very good,58.0,1,,1053.65,0.0,1690.8333333333335,inf,0.0
8237,0.6,AGSL,SI2,L, ,61.9,False,5.36x5.33x3.31,Excellent,Angola,Round,Very good,,1,,0.0,0.0,1929.0,inf,0.0
8238,0.41,AGSL,SI1,E, ,60.0,,4.84x4.8x2.89,Very good,Botswana,Emerald,Excellent,58.0,1,,940.9058333333335,0.0,1448.1069444444447,inf,0.0
8239,0.4,AGSL,VS2,G, ,60.0,,4.81x4.78x2.88,Very good,DR Congo,Round,Very good,59.0,1,,0.0,0.0,1192.4716666666668,inf,0.0
8240,0.4,GemEx,VS2,G, ,,,4.78x4.75x2.81,Excellent,Russia,Princess,Very good,63.0,1,,970.1542460317462,0.0,1402.7365674603175,inf,0.0
8241,0.46,AGSL,SI2,I, ,62.0,,4.97x5x3.09, ,Botswana,Round, ,58.0,1,,1038.1191666666666,0.0,1571.6258333333335,inf,0.0
8242,0.43,GemEx,SI2,E, ,61.1,,4.9x4.88x2.99,Excellent,Canada,Round,Excellent,57.0,1,,1062.1758333333332,0.0,1673.65,inf,0.0
8243,0.5,AGSL,SI2,J, ,63.9,,5.05x5.01x3.21,Very good,DR Congo,Radiant,Excellent,,1,,0.0,0.0,803.225,inf,0.0
8244,0.42,AGSL,SI1,E, ,61.1,,4.8x4.81x2.94, ,DR Congo,Round, ,,1,,0.0,0.0,1455.678333333333,inf,0.0
8245,0.52,AGSL,VS1,L, ,62.0,,5.18x5.16x3.21,Very good,Russia,Radiant,Very good,58.0,2,,1144.185,0.0,2004.5333333333335,inf,0.0
8246,0.4,AGSL,SI1,E, ,61.5,,4.75x4.73x2.92,Excellent,Canada,Round,Excellent,,1,,999.718992771934,0.0,1540.0260912698413,inf,0.0
8247,0.4,AGSL,SI1,D, ,60.7,,4.79x4.72x2.88,Excellent,Russia,Round,Very good,62.0,1,,1108.942215007215,0.0,1661.8629473304477,inf,0.0
8248,0.4,AGSL,VS2,F, ,,False,4.81x4.79x2.87,Excellent,Russia,Radiant,Very good,,1,,1084.0363293650794,0.0,1786.3691071428568,inf,0.0
8249,0.41,AGSL,VS2,G, ,58.5,,4.93x4.92x2.88,Very good,Australia,Pear,Excellent,60.0,1,,1121.83,0.0,1832.3533333333335,inf,0.0
8250,0.44,AGSL,SI1,F, ,61.7,,4.9x4.86x3.01,Excellent,Angola,Round,Excellent,58.0,1,,0.0,0.0,1165.3295238095236,inf,0.0
8251,0.41,AGSL,SI1,E, ,62.7,,4.79x4.77x3,Excellent,Canada,Round,Excellent,53.0,1,,979.5441666666667,0.0,1511.1525,inf,0.0
8252,0.6,AGSL,VS1,M, ,62.4,,5.37x5.32x3.34,Excellent,Russia,Oval ,Very good,,1,,1789.6,0.0,3333.225,inf,0.0
8253,0.51,AGSL,SI1,K, ,,,5.14x5.13x3.18,Excellent,Russia,Asscher,Excellent,,1,,1034.35,0.0,1773.56,inf,0.0
8254,0.43,AGSL,VS1,H, ,61.9,,4.85x4.84x3,Excellent,Russia,Princess,Excellent,58.0,1,,1095.1016666666667,0.0,1706.1541666666665,inf,0.0
8255,0.4,AGSL,VS2,F, ,60.9,False,4.82x4.79x2.93,Excellent,Russia,Round,Excellent,,1,,1084.0363293650794,0.0,1786.3691071428568,inf,0.0
8256,0.46,AGSL,SI2,E, ,60.0,,4.98x5x3, ,Russia,Round, ,61.0,1,,1032.4125595238097,0.0,1974.3970833333337,inf,0.0
8257,0.51,AGSL,VS2,K, ,62.0,,5.13x5.09x3.17,Very good,Russia,Oval,Very good,,1,,1035.95,0.0,1777.55,inf,0.0
8258,0.54,GemEx,VS2,L, ,60.4,,5.3x5.27x3.19,Excellent,Australia,Oval,Excellent,59.0,1,,1103.95,0.0,1329.8,inf,0.0
8259,0.41,,VS2,F, ,62.3,,4.78x4.77x2.97,Excellent,Australia,Round,Excellent,,1,,1024.1358333333333,0.0,1474.0075,inf,0.0
8260,0.46,AGSL,SI2,D, ,63.9,,4.86x4.89x3.12, ,Russia,Round, ,,1,,1250.1833333333334,0.0,2059.44,inf,0.0
8261,0.4,AGSL,VS2,E, ,62.0,,4.76x4.73x2.94,Excellent,Russia,Round,Very good,58.0,1,,1090.8400000000001,0.0,1595.074126984127,inf,0.0
8262,0.61,AGSL,VS1,M, ,61.5,,5.48x5.45x3.36,Excellent,Russia,Round,Very good,,1,,1956.4208333333331,0.0,3548.775,inf,0.0
8263,0.46,AGSL,SI2,F, ,62.6,False,4.94x4.95x3.1, ,DR Congo,Round, ,54.0,1,,0.0,0.0,1582.2666666666669,inf,0.0
8264,0.44,AGSL,VS1,H, ,,,4.89x4.87x3.06,Excellent,DR Congo,Round,Excellent,,1,,0.0,0.0,1720.53,inf,0.0
8265,0.46,AGSL,SI2,H, ,63.2,,4.86x4.89x3.08, ,Canada,Emerald, ,,1,,1103.402857142857,0.0,1689.7489285714287,inf,0.0
8266,0.45,AGSL,SI1,I, ,62.7,False,4.88x4.9x3.06, ,Russia,Round, ,55.0,1,,1042.2166666666665,0.0,1440.3375,inf,0.0
8267,0.42,AGSL,SI1,D, ,62.2,,4.81x4.78x2.98,Excellent,Australia,Pear,Very good,56.0,1,,1351.5866666666666,0.0,1976.5583333333332,inf,0.0
8268,0.6,AGSL,SI2,L, ,59.9,,5.51x5.49x3.3,Excellent,Botswana,Round,Excellent,,2,,1110.05,0.0,1659.85,inf,0.0
8269,0.41,AGSL,VS2,E, ,62.7,,4.77x4.73x2.98,Excellent,Australia,Round,Very good,57.0,1,,1205.925,0.0,1869.533333333333,inf,0.0
8270,0.46,AGSL,SI2,G, ,60.7,False,4.97x5.01x3.03, ,Canada,Pear, ,61.0,1,,1101.0190476190476,0.0,1637.7419047619048,inf,0.0
8271,0.54,AGSL,I1,E, ,61.7,,5.25x5.23x3.23,Very good,Canada,Round,Very good,60.0,1,,1166.55,0.0,2547.0408333333335,inf,0.0
8272,0.45,,SI2,D, ,60.6,,4.98x4.96x3.01,Excellent,Canada,Round,Very good,59.0,1,,1257.71,0.0,2054.665,inf,0.0
8273,0.53,AGSL,SI1,K, ,62.4,,5.2x5.18x3.24,Excellent,Russia,Princess,Excellent,,1,,1188.15,0.0,1910.2,inf,0.0
8274,0.41,AGSL,SI1,D, ,61.2,,4.81x4.77x2.93,Excellent,Russia,Round,Excellent,59.0,1,,1121.6091269841268,0.0,1785.5338095238094,inf,0.0
8275,0.4,AGSL,VVS1,F, ,,True,4.73x4.7x2.94,Very good,Zimbabwe,Emerald,Very good,,1,,0.0,0.0,1278.6821428571427,inf,0.0
8276,0.46,AGSL,SI2,H, ,62.4,,4.89x4.93x3.07, ,Russia,Round, ,,1,,1108.672857142857,0.0,1821.6292857142857,inf,0.0
8277,0.4,AGSL,VS1,E, ,61.4,,4.73x4.7x2.9,Excellent,Russia,Pear,Very good,56.0,1,,1101.6255952380952,0.0,1820.2821428571426,inf,0.0
8278,0.4,AGSL,VS1,D, ,62.8,,4.7x4.68x2.94,Very good,Botswana,Radiant,Very good,59.0,1,,1224.750277777778,0.0,1756.1700000000003,inf,0.0
8279,0.41,AGSL,VS2,E, ,61.9,,4.78x4.76x2.95,Excellent,Russia,Round,Excellent,57.0,1,,1109.585,0.0,1594.4009523809523,inf,0.0
8280,0.45,AGSL,SI1,F, ,,False,4.94x4.92x3.03,Excellent,Russia,Oval,Excellent,59.0,1,,1172.0,0.0,1948.15,inf,0.0
8281,0.4,AGSL,VS1,D, ,63.6,,4.68x4.65x2.97,Excellent,Botswana,Round,Very good,56.0,1,,1224.750277777778,0.0,1756.1700000000003,inf,0.0
8282,0.4,GemEx,VS1,D, ,63.8,,4.69x4.65x2.98,Very good,Angola,Pear,Very good,,1,,0.0,0.0,1806.0666666666668,inf,0.0
8283,0.4,AGSL,VS1,D, ,60.2,,4.78x4.76x2.87,Very good,South Africa,Marquise,Very good,62.0,1,,1324.5229166666666,0.0,2065.075,inf,0.0
8284,0.42,AGSL,VS1,F, ,61.5,,4.81x4.8x2.96,Excellent,Australia,Princess,Excellent,59.0,1,,1092.28,0.0,1708.6,inf,0.0
8285,0.45,AGSL,SI2,E, ,,,4.9x4.89x3.04,Excellent,Russia,Round,Excellent,58.0,1,,1196.045,0.0,2007.7983333333334,inf,0.0
8286,0.46,AGSL,SI2,H, ,62.2,,4.93x4.95x3.07, ,South Africa,Asscher, ,57.0,1,,1137.1219047619047,0.0,1695.8239285714287,inf,0.0
8287,0.43,AGSL,VS2,E, ,61.8,,4.84x4.83x2.99,Excellent,Russia,Princess,Excellent,59.0,1,,1358.8,0.0,2161.4408333333336,inf,0.0
8288,0.51,AGSL,SI2,I, ,60.1,,5.21x5.17x3.12,Excellent,Angola,Asscher,Excellent,,1,,0.0,0.0,1905.525,inf,0.0
8289,0.44,AGSL,SI1,D, ,60.3,,4.89x4.92x2.96, ,Russia,Oval , ,60.0,1,,1390.5,0.0,2291.85,inf,0.0
8290,0.5,AGSL,SI2,G, ,62.4,,5.08x5.03x3.16,Very good,Russia,Radiant,Very good,,1,,1317.4083333333335,0.0,2117.5261904761905,inf,0.0
8291,0.44,AGSL,VS2,E, ,,,4.9x4.89x3.06,Excellent,Australia,Emerald,Excellent,,1,,1246.25,0.0,1991.9833333333333,inf,0.0
8292,0.4,AGSL,VS2,D, ,61.1,,4.76x4.73x2.9,Very good,Russia,Asscher,Very good,56.0,1,,1235.0923211510706,0.0,1887.426938616939,inf,0.0
8293,0.41,AGSL,VS2,E, ,61.8,,4.77x4.75x2.94,Excellent,Russia,Pear,Excellent,,1,,1109.585,0.0,1594.4009523809523,inf,0.0
8294,0.54,AGSL,VS2,K, ,,False,5.22x5.19x3.23,Excellent,DR Congo,Round,Excellent,57.0,2,,0.0,0.0,2083.9083333333333,inf,0.0
8295,0.5,AGSL,SI2,H, ,,False,5.08x5.02x3.18,Very good,Russia,Princess,Very good,57.0,1,,1265.275,0.0,2034.341666666667,inf,0.0
8296,0.54,AGSL,VS1,K, ,60.7,,5.28x5.25x3.19,Excellent,Canada,Round,Excellent,58.0,1,,1289.75,0.0,2218.3,inf,0.0
8297,0.44,AGSL,SI1,D, ,62.0,,4.86x4.88x3.02, ,Angola,Round, ,,1,,0.0,0.0,2042.8,inf,0.0
8298,0.4,GemEx,VS2,D, ,61.1,False,4.75x4.73x2.9,Excellent,Russia,Princess,Very good,,1,,1235.0923211510706,0.0,1887.426938616939,inf,0.0
8299,0.4,AGSL,VS2,D, ,62.4,,4.72x4.7x2.94,Very good,Australia,Radiant,Very good,57.0,1,,1216.8382918470418,0.0,1769.344603174604,inf,0.0
8300,0.4,AGSL,VS2,D, ,60.9,,4.77x4.74x2.9,Very good,Russia,Oval,Excellent,,1,,1235.0923211510706,0.0,1887.426938616939,inf,0.0
8301,0.51,AGSL,VS2,J, ,61.8,,5.16x5.13x3.18,Excellent,Australia,Round,Excellent,,1,,1290.8,0.0,2009.55,inf,0.0
8302,0.54,AGSL,I1,D, ,61.8,,5.24x5.22x3.23,Excellent,Russia,Round,Very good,58.0,1,,1346.95,0.0,2012.4166666666665,inf,0.0
8303,0.6,AGSL,VS2,L, ,,,5.42x5.39x3.29,Very good,Botswana,Radiant,Very good,,1,,1090.33,0.0,1507.9,inf,0.0
8304,0.5,AGSL,SI2,G, ,62.8,,5.07x5.04x3.18,Very good,Botswana,Marquis,Excellent,58.0,1,,1378.4497727272726,0.0,2065.466666666667,inf,0.0
8305,0.44,AGSL,VVS2,F, ,62.5,,4.89x4.87x3.05,Excellent,Russia,Round,Excellent,,1,,1256.75,0.0,2085.7,inf,0.0
8306,0.41,AGSL,VS2,E, ,,,4.75x4.72x2.95,Excellent,Russia,Round,Excellent,58.0,1,,1109.585,0.0,1594.4009523809523,inf,0.0
8307,0.4,AGSL,VS1,D, ,62.6,,4.74x4.73x2.96,Excellent,Russia,ROUND,Excellent,,1,,1242.4361706349205,0.0,1941.0436327561326,inf,0.0
8308,0.4,AGSL,SI1,G, ,62.3,,4.73x4.74x2.95,Excellent,Angola,Round,Excellent,,1,,0.0,0.0,530.3833333333333,inf,0.0
8309,0.61,AGSL,SI2,K, ,61.9,,5.45x5.42x3.36,Excellent,Botswana,Emerald,Excellent,,1,,1512.5,0.0,2314.633333333333,inf,0.0
8310,0.6,,I1,G, ,62.6,,5.38x5.36x3.36,Very good,Russia,Round,Good,57.0,1,,1450.4375,0.0,1764.25,inf,0.0
8311,0.55,GemEx,SI1,J, ,62.1,,5.24x5.22x3.25,Excellent,Russia,Round,Excellent,58.0,1,,1398.4913888888887,0.0,2229.951904761905,inf,0.0
8312,0.41,AGSL,SI1,G, ,62.2,True,4.74x4.78x2.96,Excellent,Angola,Round,Excellent,,1,,0.0,0.0,602.2541666666666,inf,0.0
8313,0.46,AGSL,SI1,E, ,,,4.95x4.99x3.09, ,Botswana,Round, ,,1,,1204.3755952380952,0.0,1525.9033333333332,inf,0.0
8314,0.5,AGSL,SI1,F, ,57.3,,5.22x5.19x2.99,Very good,Russia,Princess,Excellent,,1,,1602.6333333333332,0.0,2430.4,inf,0.0
8315,0.6,AGSL,VS1,L, ,61.8,False,5.4x5.39x3.34,Excellent,Russia,Round,Very good,59.0,1,,1804.3,0.0,3329.775,inf,0.0
8316,0.46,AGSL,SI2,E, ,61.2,,4.95x5x3.04, ,Russia,Round, ,58.0,1,,1032.4125595238097,0.0,1974.3970833333337,inf,0.0
8317,0.51,AGSL,SI2,G, ,62.5,,5.1x5.07x3.18,Excellent,DR Congo,Round,Excellent,58.0,1,,0.0,0.0,2139.9374999999995,inf,0.0
8318,0.5,GemEx,SI2,F, ,,,5.11x5.08x3.09,Excellent,Russia,Emerald,Very good,,1,,1414.45005952381,0.0,2323.906607142857,inf,0.0
8319,0.6,,SI1,K, ,62.7,,5.39x5.37x3.37,Excellent,Russia,Emerald,Excellent,,1,,1311.5,0.0,2231.5424999999996,inf,0.0
8320,0.53,AGSL,SI2,G, ,61.5,,5.21x5.18x3.2,Excellent,Russia,Round,Excellent,59.0,2,,1459.095238095238,0.0,2335.2333333333336,inf,0.0
8321,0.7,AGSL,SI2,L, ,,,5.75x5.72x3.46,Excellent,Canada,Round,Excellent,,1,,1945.1216666666667,0.0,3025.316666666667,inf,0.0
8322,0.5,AGSL,VS1,I, ,63.8,,5.05x5.02x3.21,Very good,Other/Unknown,Round,Very good,55.0,1,,1527.3666666666668,0.0,2470.6833333333334,inf,0.0
8323,0.46,AGSL,VS2,G, ,62.3,,4.94x4.96x3.08, ,Russia,Pear, ,57.0,1,,1192.2717857142857,0.0,1941.7908333333335,inf,0.0
8324,0.72,AGSL,SI1,M, ,62.5,,5.76x5.72x3.59,Excellent,Angola,Princess,Excellent,,1,,0.0,0.0,1978.75,inf,0.0
8325,0.4,AGSL,VS1,D, ,61.8,False,4.67x4.71x2.9,Very good,Canada,Round,Very good,59.0,1,,1260.7735515873017,0.0,1854.476666666667,inf,0.0
8326,0.5,AGSL,SI2,E, ,63.0,,5.07x5.02x3.18,Excellent,Canada,Oval,Good,57.0,1,,1503.1875,0.0,2222.2166666666667,inf,0.0
8327,0.43,,SI1,D, ,60.6,,4.85x4.89x2.95,Very good,Other/Unknown,Round,Very good,58.0,1,,1307.3833333333332,0.0,1991.03,inf,0.0
8328,0.6,AGSL,VS2,J, ,63.4,,5.31x5.3x3.36,Very good,Canada,Marquise,Very good,60.0,1,,1625.009861111111,0.0,2712.715714285714,inf,0.0
8329,0.62,AGSL,SI1,K, ,61.3,,5.52x5.5x3.38,Excellent,Russia,Marquise,Excellent,57.0,1,,1400.95,0.0,2385.4016666666666,inf,0.0
8330,0.5,AGSL,SI2,D, ,63.4,False,5.08x5.01x3.2,Excellent,Australia,Oval ,Good,56.0,1,,1486.712261904762,0.0,2004.9766468253968,inf,0.0
8331,0.54,AGSL,SI2,G, ,,,5.2x5.18x3.24,Excellent,Canada,Pear,Excellent,57.0,1,,1464.15,0.0,2148.3233333333333,inf,0.0
8332,0.5,AGSL,SI2,E, ,61.8,,5.1x5.07x3.15,Very good,Russia,Round,Very good,57.0,1,,1063.7333333333333,0.0,1166.2641666666668,inf,0.0
8333,0.52,AGSL,SI2,F, ,,,5.17x5.15x3.2,Excellent,Canada,Radiant,Excellent,,1,,1543.4713095238099,0.0,2335.814166666667,inf,0.0
8334,0.41,GemEx,IF,G, ,59.0,,4.8x4.9x2.86,Good,Zimbabwe,Radiant,Good,59.0,1,,0.0,0.0,1861.105,inf,0.0
8335,0.62,AGSL,VS2,K, ,61.8,,5.49x5.46x3.38,Excellent,Botswana,Round,Excellent,58.0,1,,1448.8,0.0,2461.8,inf,0.0
8336,0.72,AGSL,VS1,M, ,,,5.75x5.72x3.56,Very good,Russia,Asscher,Excellent,,1,,1773.05,0.0,3359.05,inf,0.0
8337,0.61,AGSL,VS1,K, ,61.8,,5.43x5.38x3.34,Very good,South Africa,Pear,Very good,57.0,1,,1601.5,0.0,2379.8,inf,0.0
8338,0.5,AGSL,SI2,E, ,61.4,,5.13x5.08x3.14,Excellent,Russia,Radiant,Excellent,57.0,1,,1063.7333333333333,0.0,1166.2641666666668,inf,0.0
8339,0.53,AGSL,SI2,F, ,,,5.2x5.17x3.21,Excellent,Zimbabwe,Round,Excellent,58.0,1,,0.0,0.0,1996.4625,inf,0.0
8340,0.5,AGSL,VVS2,I, ,61.5,False,5.07x5.05x3.11,Very good,DR Congo,Round,Very good,59.0,1,,0.0,0.0,2511.95,inf,0.0
8341,0.5,AGSL,VVS2,I, ,,,5.1x5.07x3.15,Very good,South Africa,Radiant,Very good,,1,,1561.2,0.0,2611.0666666666666,inf,0.0
8342,0.5,AGSL,SI1,F, ,64.5,,4.98x4.95x3.2,Very good,Canada,Radiant,Excellent,60.0,1,,1646.9917857142857,0.0,2764.6133333333337,inf,0.0
8343,0.52,,VS2,I, ,62.5,,5.14x5.12x3.21,Excellent,Canada,Round,Excellent,,1,,1542.6916666666666,0.0,2435.645833333333,inf,0.0
8344,0.52,GemEx,SI2,F, ,,,5.14x5.16x3.23, ,Botswana,Round, ,,1,,1550.5948809523811,0.0,2330.960119047619,inf,0.0
8345,0.5,AGSL,SI2,D, ,61.4,,5.11x5.08x3.13,Excellent,DR Congo,Round,Very good,61.0,1,,0.0,0.0,1730.8220833333335,inf,0.0
8346,0.55,AGSL,VVS1,J, ,61.5,,5.31x5.28x3.26,Excellent,Australia,Emerald,Excellent,58.0,1,,1421.7340277777778,0.0,2605.1973214285717,inf,0.0
8347,0.5,AGSL,VS1,G,Very good,63.4,,4.96x5.03x3.17,Very good,Australia,Round,Good,,1,,2030.35,0.0,3040.625,inf,0.0
8348,0.72,AGSL,SI2,K, ,62.4,,5.77x5.73x3.59,Excellent,Australia,Round,Excellent,,1,,1697.5,0.0,2782.4,inf,0.0
8349,0.56,AGSL,SI1,I, ,,,5.32x5.35x3.24,Good,Russia,Round,Very good,59.0,1,,1542.3,0.0,2815.313333333333,inf,0.0
8350,0.5,AGSL,SI1,D, ,60.8,,5.11x5.06x3.09,Very good,Russia,ROUND,Good,58.0,1,,1923.6131746031745,0.0,3125.7881349206345,inf,0.0
8351,0.53,AGSL,SI1,G, ,62.3,,5.2x5.18x3.23,Excellent,Russia,Oval ,Excellent,57.0,1,,1765.4708333333335,0.0,2763.2138095238097,inf,0.0
8352,0.52,AGSL,SI2,D, ,62.3,,5.14x5.12x3.2,Excellent,Russia,Round,Excellent,59.0,1,,1599.028511904762,0.0,2443.9695833333335,inf,0.0
8353,0.72,AGSL,SI1,L, ,61.5,,5.78x5.75x3.55,Very good,Australia,Round,Excellent,,1,,1703.75,0.0,3021.8285714285716,inf,0.0
8354,0.55,AGSL,SI2,F, ,61.1,,5.32x5.3x3.25,Excellent,Botswana,Princess,Excellent,57.0,1,,1669.634523809524,0.0,2722.94,inf,0.0
8355,0.7,AGSL,SI1,K, ,,,5.57x5.55x3.5,Excellent,South Africa,Round,Very good,61.0,1,,1740.1,0.0,2709.25,inf,0.0
8356,0.5,AGSL,SI1,E, ,63.6,,5x4.98x3.18,Very good,Botswana,Emerald,Very good,,1,,1800.0926298701297,0.0,2699.7996753246753,inf,0.0
8357,0.51,AGSL,SI1,G, ,60.0,,5.22x5.2x3.13,Excellent,Canada,Round,Excellent,60.0,1,,1662.700833333333,0.0,2971.7041666666664,inf,0.0
8358,0.53,AGSL,VS1,I, ,,,5.18x5.16x3.22,Excellent,Russia,Round,Excellent,57.0,1,,1619.0083333333332,0.0,2644.95,inf,0.0
8359,0.5,AGSL,SI1,F, ,59.4,,5.21x5.19x3.09,Excellent,DR Congo,Round,Excellent,61.0,2,,0.0,0.0,2320.980595238095,inf,0.0
8360,0.56,AGSL,SI2,H,Very good,64.0,,5.18x5.24x3.33,Very good,Russia,Round,Very good,58.0,1,,1601.125,0.0,2456.115,inf,0.0
8361,0.6,AGSL,SI1,H, ,62.7,,5.39x5.35x3.37,Very good,Botswana,Emerald,Very good,58.0,1,,1958.655,0.0,3079.558333333334,inf,0.0
8362,0.52,AGSL,VS2,H, ,64.2,False,5.05x5.02x3.23,Excellent,Canada,Marquise,Very good,,1,,2216.9,0.0,3041.1366666666663,inf,0.0
8363,0.6,AGSL,SI2,H,Very good,63.4,,5.34x5.36x3.39,Very good,Botswana,Round,Very good,,1,,1635.5119047619048,0.0,2550.365,inf,0.0
8364,0.7,AGSL,SI1,K, ,62.0,,5.7x5.67x3.53,Excellent,Australia,Round,Very good,59.0,1,,1740.25,0.0,2782.25,inf,0.0
8365,0.5,AGSL,SI1,E, ,60.5,,5.18x5.15x3.12,Very good,Australia,Round,Excellent,60.0,1,,1929.9631547619047,0.0,2940.8489285714286,inf,0.0
8366,0.5,,VS2,H, ,,,5.11x5.08x3.11,Excellent,South Africa,Emerald,Very good,,1,,1374.3,0.0,1844.15,inf,0.0
8367,0.6,GemEx,SI2,G, ,63.3,,5.31x5.28x3.35,Very good,Russia,Round,Very good,60.0,1,,1752.9233333333332,0.0,2455.2558333333336,inf,0.0
8368,0.51,AGSL,VS2,H, ,62.3,,5.14x5.08x3.19,Very good,Russia,Emerald,Very good,,1,,1837.35,0.0,2994.858333333333,inf,0.0
8369,0.7,AGSL,IF,L, ,59.6,,5.77x5.73x3.43,Very good,Russia,Round,Very good,60.0,1,,1618.1,0.0,2707.2,inf,0.0
8370,0.51,AGSL,SI1,G,Very good,63.9,,5.04x5.07x3.23,Excellent,DR Congo,Radiant,Excellent,,1,,0.0,0.0,2357.324404761905,inf,0.0
8371,0.51,AGSL,SI1,G,Very good,63.6,,5.05x5.07x3.22,Excellent,Australia,Round,Excellent,,1,,1621.0973809523812,0.0,2548.2261904761904,inf,0.0
8372,0.53,AGSL,SI1,F, ,62.5,,5.22x5.17x3.25,Very good,Australia,Round,Very good,56.0,1,,1808.5,0.0,2818.950238095238,inf,0.0
8373,0.71,AGSL,VS2,K, ,,,5.7x5.65x3.56,Excellent,Russia,Emerald,Excellent,,1,,1666.65,0.0,2721.95,inf,0.0
8374,0.7,AGSL,SI1,K, ,62.8,,5.68x5.64x3.56,Excellent,DR Congo,Round,Very good,56.0,1,,0.0,0.0,2506.75,inf,0.0
8375,0.7,AGSL,VS2,K, ,61.8,,5.7x5.63x3.5,Excellent,Russia,Round,Very good,60.0,1,,1662.05,0.0,2724.35,inf,0.0
8376,0.7,AGSL,SI1,K, ,61.6,,5.7x5.65x3.5,Very good,Russia,Round,Very good,55.0,1,,1689.55,0.0,2755.3,inf,0.0
8377,0.5,GemEx,SI1,E, ,,,5.04x4.99x3.19,Excellent,Russia,Round,Very good,58.0,1,,1769.8793055555552,0.0,2748.294166666667,inf,0.0
8378,0.7,AGSL,SI1,K, ,61.3,,5.68x5.65x3.48,Excellent,Botswana,Pear,Very good,63.0,1,,1726.4,0.0,2630.6,inf,0.0
